id,latitude,longitude,australian_states_id,locality_types_id,film_weekly_cinema_types_id,street,suburb,postcode,cinema_name,exhibitor_name,capacity,shortname,description,description,helper column
1379,-34.032722,151.057438,5,2,1,Boyle Street,Sutherland,2232,Civic,A. Doolan,300,NSW,Indoor Cinema,Suburban,0
1380,-34.03271,151.057148,5,2,1,28 Boyle Street,Sutherland,2232,Odeon,Acme Thrs. Pty. Ltd.,1500,NSW,Indoor Cinema,Suburban,1
1381,-34.031897,151.05656,5,2,1,East Parade,Sutherland,2232,School of Art,P. Nicholas,350,NSW,Indoor Cinema,Suburban,0
1382,-34.0314726,151.0579866,5,2,1,Station Street,Sutherland,2232,Sutherland,Acme Thrs. Pty. Ltd.,1500,NSW,Indoor Cinema,Suburban,1
1383,-34.031375,151.059442,5,2,1,30 Eton Street,Sutherland,2232,Mecca,Mr. & Mrs. Connelley,300,NSW,Indoor Cinema,Suburban,0
1384,-34.026549,151.120347,5,2,2,Corner of Parraweena and Taren Point Road,Caringbah,2229,Skyline,Consolidated Drive-In Theatres Corp. Pty. Ltd.,720,NSW,Drive-In,Suburban,1
1385,-34.025342,138.685888,3,3,1,,Auburn,5451,Institute,C. Donellan & H. Rossini,224,SA,Indoor Cinema,Rural,0
1386,-34.025288,138.685582,3,3,3,,Auburn,5451,L. N. Mullens,L. N. Mullens,350,SA,Touring Circuit,Rural,1
1387,-34.0249299,115.0998907,1,3,3,,East Witchcliffe,6286,"Allan Jones, No. 2","Allan Jones, Regal Theatre, Busselton",NULL,WA,Touring Circuit,Rural,0
1388,-34.015872,151.012722,5,2,1,,Menai,2234,Village,M. K. Chedwiggen,140,NSW,Indoor Cinema,Suburban,1
1389,-34.012164,147.792899,5,3,1,Corner of Margaret and Second Streets,Quandialla,2721,Acme,Mrs. D. E. Hope,268,NSW,Indoor Cinema,Rural,0
1390,-34.011524,151.209788,5,2,1,Captain Cook Drive,Kurnell,2231,Pictures,M. Hunter,200,NSW,Indoor Cinema,Suburban,1
1391,-34.003443,151.068045,5,2,1,15 - 17 Novara Crescent,Como,2226,Pictures,J. E. Hawkins,333,NSW,Indoor Cinema,Suburban,0
1392,-33.998564,150.866113,5,3,1,Oxford Road,Ingleburn,2565,School of Arts,The Committee,323,NSW,Indoor Cinema,Rural,1
1393,-33.99508,148.404138,5,3,1,,Greenethorpe,2809,Memorial,W. E. Golsby,180,NSW,Indoor Cinema,Rural,0
1394,-33.993771,146.887811,5,3,1,,Tallimba,2669,Public Hall,J. A. Penman & Sons,100,NSW,Indoor Cinema,Rural,1
1395,-33.989607,139.082284,3,3,3,,Robertstown,5381,L. N. Mullens,L. N. Mullens,NULL,SA,Touring Circuit,Rural,0
1396,-33.9841838,115.765402,1,3,3,Warren Road,Nannup,6275,"Allan Jones, No. 2","Allan Jones, Regal Theatre, Busselton",NULL,WA,Touring Circuit,Rural,1
1397,-33.982888,151.136546,5,2,1,1160 Rocky Point Road,Ramsgate,2217,Ramsgate,Owen & Sellars,1111,NSW,Indoor Cinema,Suburban,0
1398,-33.9821844,151.1262689,5,2,1,Bay Road,Kogarah,2217,Victory,John Wayland Pty. Ltd.,1508,NSW,Indoor Cinema,Suburban,1
1399,-33.982081,151.081361,5,2,1,27 Letitia Street,Oatley,2223,Radio,Radio Thr. (Oatley) Pty. Ltd.,466,NSW,Indoor Cinema,Suburban,0
1400,-33.980844,151.1367215,5,2,1,453-457 Rocky Point Road,Rockdale,2216,Rex,Acme Thrs. Pty. Ltd.,1262,NSW,Indoor Cinema,Suburban,1
1401,-33.980819,150.995963,5,2,1,,Picnic Point,2213,Victory Hall,Progress Association,NULL,NSW,Indoor Cinema,Suburban,0
1402,-33.971749,150.894262,5,3,1,The Crescent,Glenfield,2167,Empire,F. G. Hawkins,200,NSW,Indoor Cinema,Rural,1
1403,-33.968518,151.12511,5,2,1,296 Railway Parade,Carlton,2218,Carlton,C. N. R. Owen,1093,NSW,Indoor Cinema,Suburban,0
1404,-33.96785,151.102598,5,2,1,15 Ormonde Parade,Hurstville,2220,Savoy,Suburban Cinemas Pty. Ltd.,1832,NSW,Indoor Cinema,Suburban,1
1405,-33.967376,148.948572,5,3,1,,Wyangla Dam,2808,Pictures,A. I. Bartan,NULL,NSW,Indoor Cinema,Rural,0
1406,-33.9671109,151.1028549,5,2,1,Corner of King Georges and Allen Roads,Hurstville South,2221,Paramount,Kennedy Theatres Pty. Ltd.,1089,NSW,Indoor Cinema,Suburban,1
1407,-33.966994,151.088963,5,2,1,12 Railway Parade,Mortdale,2223,Paramount,Kennedy Theatres Pty. Ltd.,1112,NSW,Indoor Cinema,Suburban,0
1408,-33.966103,137.698643,3,3,2,Newland Road,Kadina,5554,Sunset,Kadina Drive-In Theatres Pty. Ltd.,500,SA,Drive-In,Rural,1
1409,-33.965636,151.090066,5,2,1,47 Bridge Street,Penshurst,2222,Odeon,Acme Thrs. Pty. Ltd.,1263,NSW,Indoor Cinema,Suburban,0
1410,-33.965139,151.102031,5,2,1,24 McMahon Street (Civic Centre),Hurstville,2220,Civic,Suburban Cinemas Pty. Ltd.,2193,NSW,Indoor Cinema,Suburban,1
1411,-33.965073,151.088306,5,2,1,,Penshurst,2222,Penshurst,Acme Thrs. Pty. Ltd.,1263,NSW,Indoor Cinema,Suburban,0
1412,-33.961893,137.720247,3,3,1,,Kadina,5554,Ideal,Clifford Theatre Circuit,1047,SA,Indoor Cinema,Rural,1
1413,-33.96096,151.156006,5,2,1,Bay Street,Brighton le Sands,2216,Brighton,Brighton Pictures Pty. Ltd.,1671,NSW,Indoor Cinema,Suburban,0
1414,-33.960289,138.645219,3,3,3,,Watervale,5452,L. N. Mullens,L. N. Mullens,250,SA,Touring Circuit,Rural,1
1415,-33.9580699,116.1371937,1,3,6,Hampton Street,Bridgetown,6255,Cinema,Goldfields Pictures Ltd.,2148,WA,Indoor/Open Air Cinema,Rural,0
1416,-33.9580698,116.1371936,1,3,1,Hampton Street,Bridgetown,6255,Hall,Goldfields Pictures Ltd.,500,WA,Indoor Cinema,Rural,1
1417,-33.9576627,115.0789352,1,3,2,Bovell Avenue,Margaret River,6285,M/River,Allan Jones Circuit Pictures,140,WA,Drive-In,Rural,0
1418,-33.95608,150.997704,5,2,1,Corner of Tower Street and Eddie Avenue,Panania,2213,Star,Panania Thr. Pty. Ltd,1076,NSW,Indoor Cinema,Suburban,1
1419,-33.956051,151.230159,5,2,1,446 Bunnerong Road,Matraville,2036,Orion,F. B. Jansen,246,NSW,Indoor Cinema,Suburban,0
1420,-33.952676,151.051856,5,2,1,247 Belmore Road,Herne Bay (Riverwood),2320,Melody,Herne Bay Thr. Pty. Ltd.,484,NSW,Indoor Cinema,Suburban,1
1421,-33.952374,151.030398,5,2,1,22 Howard Street,Padstow,2211,Star,Padstow Thr. Pty. Ltd.,768,NSW,Indoor Cinema,Suburban,0
1422,-33.9515929,115.0791877,1,3,3,Wilmott Avenue,Margaret River,6285,"Allan Jones, No. 2","Allan Jones, Regal Theatre, Busselton",NULL,WA,Touring Circuit,Rural,1
1423,-33.951576,151.082452,5,2,1,477 King Georges Road,Beverley Hills,2209,Saint James,Dumbleton Theatres Pty. Ltd.,600,NSW,Indoor Cinema,Suburban,0
1424,-33.950821,151.138797,5,2,1,,Rockdale,2216,Odeon,Acme Thrs. Pty. Ltd,1785,NSW,Indoor Cinema,Suburban,1
1425,-33.950078,151.127879,5,2,1,22 Albyn Street,Bexley,2207,Odeon,Acme Thrs. Pty. Ltd.,1447,NSW,Indoor Cinema,Suburban,0
1426,-33.948306,150.955184,5,2,1,Walder Road,Hammondville,2170,Victory Cinema,E. Smith & G. R. Robinson,150,NSW,Indoor Cinema,Suburban,1
1427,-33.94796,149.52989,5,3,1,,Burraga,2795,Pictures,J. H. Reynolds,150,NSW,Indoor Cinema,Rural,0
1428,-33.947879,150.907238,5,3,1,Hume Highway,Casula,2170,Civic,F. Simpson,180,NSW,Indoor Cinema,Rural,1
1429,-33.945857,151.127831,5,2,1,Broadford Street,Bexley,2207,Saint George,Acme Thrs. Pty. Ltd.,1447,NSW,Indoor Cinema,Suburban,0
1430,-33.945034,150.88772,5,3,1,,Prestons,2170,Prestons,F. G. Hawkins,150,NSW,Indoor Cinema,Rural,1
1431,-33.944487,151.19635,5,2,1,1116 Botany Road,Botany,2019,Empire,Five Ways Theatres Pty. Ltd.,994,NSW,Indoor Cinema,Suburban,0
1432,-33.94351,151.101685,5,2,1,Corner of Kingsgrove and Edward Roads,Kingsgrove,2208,Piccadilly,Kingsgrove Thrs. Pty. Ltd.,578,NSW,Indoor Cinema,Suburban,1
1433,-33.942948,151.239313,5,2,1,791 - 801 Anzac Parade,Maroubra,2035,Amusu,Amusu Thr. Ltd.,1694,NSW,Indoor Cinema,Suburban,0
1434,-33.9422639,118.9185244,1,3,3,Memorial Road,Jerramungup,6337,B. E. Colmer,Box Kondinin,NULL,WA,Touring Circuit,Rural,1
1435,-33.94152,151.239104,5,2,1,Anzac Parade,Maroubra Junction,2035,Vocalist,R. Wooton Pty. Ltd.,1375,NSW,Indoor Cinema,Suburban,0
1436,-33.941145,118.010881,1,3,2,,Gnowangerup,6335,Gnowerangerup,L. Kanzler,NULL,WA,Drive-In,Rural,1
1437,-33.9379033,118.0084233,1,3,1,Yougenup Road,Gnowangerup,6335,Hall,D. C. Thornton,150,WA,Indoor Cinema,Rural,0
1438,-33.9374273,118.0076019,1,3,3,,Gnowangerup,6335,H. F. Kanzler,"12 Perth Rd., Albany",NULL,WA,Touring Circuit,Rural,1
1439,-33.937203,116.158094,1,3,2,Les Woodhead Avenue,Bridgetown,6255,Bridgetown,Bridgetown Drive-In Pty. Ltd.,200,WA,Drive-In,Rural,0
1440,-33.936592,151.146805,5,2,1,,Arncliffe,2205,Hoyts Lyric,Hoyts Theatres Ltd.,1111,NSW,Indoor Cinema,Suburban,1
1441,-33.936047,151.069698,5,2,1,Roselands Shopping Centre,Roselands,2196,Roselands,Grace Bros. Pty. Ltd.,420,NSW,Indoor Cinema,Suburban,0
1442,-33.933109,150.812031,5,3,1,,Austral,2179,Progress,E. Smith & G. R. Robinson,200,NSW,Indoor Cinema,Rural,1
1443,-33.932988,137.627831,3,3,1,Irwin Street,Wallaroo,5556,Town Hall,Wallaroo Entertainment Co.,942,SA,Indoor Cinema,Rural,0
1444,-33.929726,151.195101,5,2,1,,Mascot,2020,Marina,Mascot Theatres Pty. Ltd.,1134,NSW,Indoor Cinema,Suburban,1
1445,-33.926663,151.125879,5,2,1,330 Homer Street,Earlwood,2206,Mayfair,Earlwood Theatre Ltd.,1412,NSW,Indoor Cinema,Suburban,0
1446,-33.926374,151.125934,5,2,1,,Earlwood,2206,Chelsea,Chelsea Theatres Pty. Ltd.,824,NSW,Indoor Cinema,Suburban,1
1447,-33.925723,151.056961,5,2,1,Corner of The Boulevard and Mathew Street,Punchbowl,2196,Regent,Enterprise Theatres Pty. Ltd.,1287,NSW,Indoor Cinema,Suburban,0
1448,-33.925057,151.055306,5,2,1,Corner of Bruest Street and Highclere Avenue,Punchbowl,2196,Astoria,Suburban Cinemas Pty. Ltd.,915,NSW,Indoor Cinema,Suburban,1
1449,-33.925051,150.924574,5,2,1,39 - 45 Scott Street,Liverpool,2170,Regal,H. E. Nagel,1066,NSW,Indoor Cinema,Suburban,0
1450,-33.9249813,151.2572373,5,2,1,Corner of Beach and Carr Streets,Coogee,2034,Boomerang,Coogee Thrs. Pty. Ltd.,1434,NSW,Indoor Cinema,Suburban,1
1451,-33.923483,147.205258,5,3,4,Main Street,West Wyalong,2671,Open Air,C. Bylos,784,NSW,Open Air Cinema,Rural,0
1452,-33.922599,151.201806,5,2,1,409 Gardners Road,Rosebery,2018,Marina,Mascot Thrs. Pty. Ltd.,1134,NSW,Indoor Cinema,Suburban,1
1453,-33.92257,151.078674,5,2,1,157 - 161 Haldon Street,Lakemba,2195,Magnet,Britz and Cloonan,1904,NSW,Indoor Cinema,Suburban,0
1454,-33.922256,147.203475,5,3,1,189 - 191 Main Street,West Wyalong,2671,Tivoli,C. Bylos,650,NSW,Indoor Cinema,Rural,1
1455,-33.921539,151.196346,5,2,1,Corner of Gardeners and Botany Roads,Mascot,2020,Rosebery,Mascot Theatres Pty. Ltd.,1296,NSW,Indoor Cinema,Suburban,0
1456,-33.920093,151.077183,5,2,1,Haldon Street,Lakemba,2195,Royal,Britz and Cloonan,791,NSW,Indoor Cinema,Suburban,1
1457,-33.920019,150.924127,5,2,2,Corner of Pine and Myall Roads,Liverpool,2170,Skyline,Consolidated Drive-In Theatres Corp. Pty. Ltd.,743,NSW,Drive-In,Suburban,0
1458,-33.919878,151.243471,5,2,1,43 St Paul's Street,Randwick,2031,Ritz,Macroy Thrs. (R'wick) Ltd.,982,NSW,Indoor Cinema,Suburban,1
1459,-33.919435,151.220327,5,2,1,59 Eastern Avenue,Kensington,2033,Parade,G. Rothwell,340,NSW,Indoor Cinema,Suburban,0
1460,-33.919158,151.034597,5,2,1,19 Restwell Street,Bankstown,2200,Regent,Enterprise Theatres Pty. Ltd.,793,NSW,Indoor Cinema,Suburban,1
1461,-33.918316,151.03233,5,2,1,South Terrace near Dale Parade,Bankstown,2200,Jewel,Suburban Cinemas Pty. Ltd.,1088,NSW,Indoor Cinema,Suburban,0
1462,-33.918272,151.035206,5,2,1,Corner of South Terrace and Restwell Street,Bankstown,2200,Civic,Suburban Cinemas Pty. Ltd.,1167,NSW,Indoor Cinema,Suburban,1
1463,-33.917978,151.088591,5,2,1,Bridge Street,Belmore,2192,Paragon No. 1,Paragon Thrs. Pty. Ltd.,1002,NSW,Indoor Cinema,Suburban,0
1464,-33.917073,151.241125,5,2,1,168 Belmore Road,Randwick,2031,Odeon,Acme Thrs. Pty. Ltd.,1474,NSW,Indoor Cinema,Suburban,1
1465,-33.9168,138.723918,3,3,3,,Mintaro,5415,L. N. Mullens,L. N. Mullens,200,SA,Touring Circuit,Rural,0
1466,-33.916445,151.166508,5,2,1,Corner of Railway and Unwin's Bridge Roads,Sydenham,2044,Sydenham,Armstrong & Curran,990,NSW,Indoor Cinema,Suburban,1
1467,-33.914098,151.225379,5,2,1,288 Anzac Parade,Kingsford,2032,Odeon,Acme Theatres Pty. Ltd.,1387,NSW,Indoor Cinema,Suburban,0
1468,-33.913124,151.116733,5,2,1,225 Canterbury Road,Canterbury,2193,Windsor,Canterbury Theatres Pty. Ltd.,766,NSW,Indoor Cinema,Suburban,1
1469,-33.9127789,151.2462963,5,2,1,St Marks Road,Clovelly,2031,Hoyts,Hoyts Theatres Ltd.,1667,NSW,Indoor Cinema,Suburban,0
1470,-33.912684,151.104585,5,2,1,Beamish Street near Evaline Street,Campsie,2194,Odeon,Acme Thrs. Pty. Ltd.,1620,NSW,Indoor Cinema,Suburban,1
1471,-33.912038,151.159435,5,2,1,200 Marrickville Road,Marrickville,2204,Kings,Kings Theatres Pty. Ltd.,1113,NSW,Indoor Cinema,Suburban,0
1472,-33.911999,151.119445,5,2,1,Canterbury Road,Canterbury,2193,Canterbury,A. J. and W. E. Hunt,960,NSW,Indoor Cinema,Suburban,1
1473,-33.9118449,151.2565176,5,2,1,263 Clovelly Road,Clovelly,2031,Kings,Kings Theatres Pty. Ltd.,939,NSW,Indoor Cinema,Suburban,0
1474,-33.911595,151.223635,5,2,1,216 Anzac Parade,Kensington,2033,Doncaster,R. Wooton Pty. Ltd.,1700,NSW,Indoor Cinema,Suburban,1
1475,-33.911062,151.180126,5,2,1,,Saint Peters,2044,Sydenham,F. Killick,990,NSW,Indoor Cinema,Suburban,0
1476,-33.911017,151.15627,5,2,1,263 Illawarra Road,Marrickville,2204,Hoyts,Hoyts Theatres Ltd.,2024,NSW,Indoor Cinema,Suburban,1
1477,-33.910514,150.929576,5,2,1,Lawrence Hargrave Drive,Hargrave Park (Warwick Farm),2170,Pictures,H. Gould,897,NSW,Indoor Cinema,Suburban,0
1478,-33.909814,151.084215,5,2,1,"1 Know Street, corner of Burwood Road",Belmore North,2192,Paragon No. 2,Paragon Thrs. Pty. Ltd.,1144,NSW,Indoor Cinema,Suburban,1
1479,-33.909378,151.123347,5,2,1,134 Canterbury Road,Canterbury,2193,Palace,C. Horan,910,NSW,Indoor Cinema,Suburban,0
1480,-33.908542,151.2014267,5,2,1,124 Johnson Street,Annandale,2038,Royal,Rein Bros. and Tome,1678,NSW,Indoor Cinema,Suburban,1
1481,-33.908486,151.103655,5,2,1,155 Beamish Street,Campsie,2194,Orion,Mrs. G. V. Parry,999,NSW,Indoor Cinema,Suburban,0
1482,-33.9081049,151.1812328,5,2,1,646 King Street,Saint Peters,2044,Saint Peters,St. Peters Theatre Pty. Ltd.,1685,NSW,Indoor Cinema,Suburban,1
1483,-33.907751,151.023824,5,2,1,122 Highland Avenue,Yagoona,2199,Cameo,Enterprise Thrs. Pty. Ltd.,308,NSW,Indoor Cinema,Suburban,0
1484,-33.905037,151.257448,5,2,1,86 Leichardt Street,Bronte,2024,Hoyts,Hoyts (Bondi) Ltd.,581,NSW,Indoor Cinema,Suburban,1
1485,-33.904876,151.129163,5,2,1,694 New Canterbury Road,Hurlstone Park,2193,Hoyts,Hoyts Theatres Ltd.,1722,NSW,Indoor Cinema,Suburban,0
1486,-33.904383,151.202572,5,2,1,253 Botany Road,Waterloo,2017,Ascot,Mascot Theatres Pty. Ltd,1621,NSW,Indoor Cinema,Suburban,1
1487,-33.9042709,151.1420044,5,2,4,Corner of Loftus and New Canterbury Road,Dulwich Hill,2203,Britannia,Acme Theatre Co. Ltd.,1463,NSW,Open Air Cinema,Suburban,0
1488,-33.902687,151.164619,5,2,1,93 Addison Road,Marrickville,2204,Addison,Acme Thrs. Pty. Ltd.,1839,NSW,Indoor Cinema,Suburban,1
1489,-33.902532,151.254865,5,2,1,Corner of Bronte Road and Brisbane Street,Waverley,2337,Star,Hoyts (Bondi) Ltd.,2160,NSW,Indoor Cinema,Suburban,0
1490,-33.902252,150.896854,5,2,1,,Mount Pritchard,2170,Cinema,P. J. Wright,300,NSW,Indoor Cinema,Suburban,1
1491,-33.900303,150.990763,5,2,2,Johnston Road,Bass Hill,2197,Skyline,Consolidated Drive-In Theatres Corp. Pty. Ltd.,720,NSW,Drive-In,Suburban,0
1492,-33.899796,151.184561,5,2,1,,Erskineville,2043,St. Peters,St. Peters Thrs. Pty. Ltd.,1685,NSW,Indoor Cinema,Suburban,1
1493,-33.898803,151.174047,5,2,1,130 Enmore Road,Enmore,2042,Hoyts,Hoyts Theatres Ltd.,2081,NSW,Indoor Cinema,Suburban,0
1494,-33.897942,151.181484,5,2,1,Corner of Erskineville Road and Angel Street,Erskineville,2043,Hub No. 2,Acme Thrs. Pty. Ltd.,1266,NSW,Indoor Cinema,Suburban,1
1495,-33.897914,151.199724,5,2,1,93 Botany Road,Waterloo,2017,Plaza,E. Christensen,549,NSW,Indoor Cinema,Suburban,0
1496,-33.897377,151.178205,5,2,1,7 Bedford Street,Newtown,2042,Hub No. 1,Acme Thrs. Pty. Ltd.,1187,NSW,Indoor Cinema,Suburban,1
1497,-33.8973587,151.1653716,5,2,1,Stanmore Road,Stanmore,2048,Odeon,Acme Thrs. Pty. Ltd.,1632,NSW,Indoor Cinema,Suburban,0
1498,-33.896549,151.179963,5,2,1,,Newtown,2042,Elizabethan,C. & C. Lewis,1300,NSW,Indoor Cinema,Suburban,1
1499,-33.896336,151.153255,5,2,1,,Petersham,2049,Olympia,A. E. Packer,1330,NSW,Indoor Cinema,Suburban,0
1500,-33.89613,151.153121,5,2,1,49 New Canterbury Road,Petersham,2049,Odeon,Acme Thrs. Pty. Ltd.,1764,NSW,Indoor Cinema,Suburban,1
1501,-33.895917,151.105954,5,2,1,169 George River Road,Croydon Park,2132,Croydon Park,D. B. & D. E. Coleman,960,NSW,Indoor Cinema,Suburban,0
1502,-33.89583,150.936022,5,2,1,151 Cabramatta Road,Cabramatta,2166,Protea,J. Hampson,511,NSW,Indoor Cinema,Suburban,1
1503,-33.895728,151.181158,5,2,1,,Newtown,2042,Saint Peters,St. Peters Theatre Pty. Ltd.,1685,NSW,Indoor Cinema,Suburban,0
1504,-33.8955646,151.1842711,5,2,1,Wilson Street,Newtown,2042,Majestic,Newtown Majestic Pty. Ltd.,1627,NSW,Indoor Cinema,Suburban,1
1505,-33.895257,151.182078,5,2,1,218 - 222 King Street,Newtown,2042,Hoyts,Hoyts Thrs. Ltd.,882,NSW,Indoor Cinema,Suburban,0
1506,-33.894663,148.162774,5,3,1,Corner of Burrangong and Short Streets,Grenfell,2810,Royal,A. Bernard & Son,641,NSW,Indoor Cinema,Rural,1
1507,-33.8943223,151.2499464,5,2,1,Corner of Bronte Road,Bondi Junction,2022,Star,Hoyts (Bondi) Ltd.,2153,NSW,Indoor Cinema,Suburban,0
1508,-33.894322,151.264767,5,2,1,185 Bondi Road,Bondi,2026,Hoyts,Hoyts (Bondi) Ltd.,1320,NSW,Indoor Cinema,Suburban,1
1509,-33.89352,151.164239,5,2,1,,Stanmore,2048,Stanmore,Acme Thrs. Pty. Ltd.,1632,NSW,Indoor Cinema,Suburban,0
1510,-33.893206,151.100649,5,2,1,102 Burwood Road,Burwood,2134,Hoyts,Hoyts Theatres Ltd.,884,NSW,Indoor Cinema,Suburban,1
1511,-33.892802,151.247219,5,2,1,,Bondi Junction,2022,Regal,Metro-Goldwyn-Mayer Thrs.,1056,NSW,Indoor Cinema,Suburban,0
1512,-33.891796,151.251526,5,2,1,239 Oxford Street,Bondi Junction,2022,Coronet,Hoyts (Bondi) Ltd.,1628,NSW,Indoor Cinema,Suburban,1
1513,-33.891638,151.2001,5,2,1,Corner of Lawson Square and Gibsons Street,Redfern,2016,Lawson,Lawson Theatre Co.,1909,NSW,Indoor Cinema,Suburban,0
1514,-33.891032,151.060221,5,2,2,Waterloo Road,Chullora,2190,Metro,Twin Drive-In Theatres Pty. Ltd.,1320,NSW,Drive-In,Suburban,1
1515,-33.890576,151.208913,5,2,1,303 Cleveland Street,Redfern,2016,Empire,A. G. Collins,961,NSW,Indoor Cinema,Suburban,0
1516,-33.8903573,151.2360037,5,2,1,182 Oxford Street,Woollahra,2025,Hoyts,Hoyts (Bondi) Ltd.,1409,NSW,Indoor Cinema,Suburban,1
1517,-33.890265,151.274422,5,2,1,132 Roscoe Street,Bondi Beach,2026,Kings,Kings Theatres Pty. Ltd.,1106,NSW,Indoor Cinema,Suburban,0
1518,-33.890058,151.139489,5,2,1,1 Sloane Street,Summer Hill,2130,Grosvenor,Suburban. Cinemas Pty. Ltd.,1992,NSW,Indoor Cinema,Suburban,1
1519,-33.8898787,151.1269148,5,2,1,Liverpool Road,Ashfield,2131,Kings,Kings Theatres Pty. Ltd.,1160,NSW,Indoor Cinema,Suburban,0
1520,-33.889657,151.213148,5,2,1,525 Crown Street,Surry Hills,2010,Premier,Premier Theatre (Surry Hills) Pty. Ltd.,1118,NSW,Indoor Cinema,Suburban,1
1521,-33.889654,151.278271,5,2,4,"Behind Pavillion, Bondi Beach",Bondi Beach,2026,Pacific (Open-Air),K. E. E. Cook,2000,NSW,Open Air Cinema,Suburban,0
1522,-33.88935,150.603114,5,3,1,,Warragamba Dam,2752,Theatre,H. Westlake,300,NSW,Indoor Cinema,Rural,1
1523,-33.889198,151.270311,5,2,1,Corner of O'Brien and Hall Streets,Bondi Beach,2026,Six Ways,Hoyts Ltd.,1669,NSW,Indoor Cinema,Suburban,0
1524,-33.88905,150.603294,5,3,1,"Corner of Fifteenth, Nineteenth and Third Streets",Warragamba,2752,Warragamba,H. Westlake,300,NSW,Indoor Cinema,Rural,1
1525,-33.888206,151.123743,5,2,1,270 Liverpool Street,Ashfield,2131,Hoyts,Hoyts Thrs. Ltd.,1987,NSW,Indoor Cinema,Suburban,0
1526,-33.887715,151.161927,5,2,1,277 Parramatta Road,Leichhardt,2040,Strand,Madells (Leichdt.) Pty. Ltd.,2022,NSW,Indoor Cinema,Suburban,1
1527,-33.8866783,151.2295004,5,2,1,383-385 Oxford Street,Paddington,2021,Oxford,Oxford Thr. Pty. Ltd.,1802,NSW,Indoor Cinema,Suburban,0
1528,-33.886562,151.0968024,5,2,1,Liverpool Road,Enfield,2136,Savoy,Western Subs. Cinemas Ltd.,1638,NSW,Indoor Cinema,Suburban,1
1529,-33.884515,151.000352,5,2,1,Corner of Chester Hill and Wellington Roads,Chester Hill,2162,Royal,P. & L. Meddich,850,NSW,Indoor Cinema,Suburban,0
1530,-33.88451,151.190078,5,2,3,25 Arundel Street,Forest Lodge,2037,M. Hunter,M. Hunter,NULL,NSW,Touring Circuit,Suburban,1
1531,-33.88421,151.196678,5,2,1,173 Broadway,Ultimo,2000,Broadway,Acme Theatres Pty. Ltd.,1200,NSW,Indoor Cinema,Suburban,0
1532,-33.884206,151.196345,5,2,1,Corner of Parramatta Road and Mountain Street,Broadway,2007,Broadway,Acme Thrs. Pty. Ltd.,1045,NSW,Indoor Cinema,Suburban,1
1533,-33.883934,150.924153,5,2,1,282 Canley Vale Road,Canley Heights,2166,Orion,F. G. Hawkins,360,NSW,Indoor Cinema,Suburban,0
1534,-33.88264,151.155605,5,2,1,21 Marlborough Street,Leichhardt,2040,Marlborough,H. W. Humphreys,2034,NSW,Indoor Cinema,Suburban,1
1535,-33.882363,151.116035,5,2,1,2 Meta Street,Croydon,2132,De Luxe,J. C. & G. J. Thrum,1137,NSW,Indoor Cinema,Suburban,0
1536,-33.882336,151.203718,5,1,1,107 Quay Street,Haymarket,2000,Empire,Hoyts Theatres Ltd.,2435,NSW,Indoor Cinema,Central Business District,1
1537,-33.882156,151.2278324,5,2,1,220 Glenmore Road,Paddington,2021,Five Ways,Five Ways Theatres Ltd.,1375,NSW,Indoor Cinema,Suburban,0
1538,-33.881906,151.21949,5,2,1,3A Oxford Street,Paddington,2021,Olympia,Acme Thrs. Pty. Ltd.,1741,NSW,Indoor Cinema,Suburban,1
1539,-33.881786,151.172489,5,2,1,73-77 Booth Street,Annandale,2038,Olympia,A. E. Packer,1330,NSW,Indoor Cinema,Suburban,0
1540,-33.881646,151.204584,5,1,1,745 George Street,Haymarket,2000,Lyric,Gt. Union Theatres Pty. Ltd.,1358,NSW,Indoor Cinema,Central Business District,1
1541,-33.881128,151.188318,5,2,1,,Glebe,2037,Astor,J. V. & N. Bardsley,992,NSW,Indoor Cinema,Suburban,0
1542,-33.880817,151.187806,5,2,1,,Glebe,2037,New Arts Cinema,United Screen Artists Pty. Ltd.,839,NSW,Indoor Cinema,Suburban,1
1543,-33.880088,151.138675,5,2,1,155 Ramsay Street,Haberfield,2045,Elite,G. Goldie,1327,NSW,Indoor Cinema,Suburban,0
1544,-33.879736,151.205178,5,1,1,681 George Street,Haymarket,2000,Palladium,Hoyts Theatres Ltd.,1686,NSW,Indoor Cinema,Central Business District,1
1545,-33.879733,151.205175,5,1,1,681 George Street,Haymarket,2000,Civic,Publix Theatres Pty. Ltd.,1796,NSW,Indoor Cinema,Central Business District,0
1546,-33.879654,151.205984,5,1,1,"19 Campbell Street (Capitol Square, corner of Hay Street)",Haymarket,2000,Capitol,Gt. Union Theatres Pty. Ltd.,2773,NSW,Indoor Cinema,Central Business District,1
1547,-33.879618,151.11157,5,2,3,82 Cheltenham Road,Croydon,2132,"Keevers, R. J.","Keevers, R. J.",NULL,NSW,Touring Circuit,Suburban,0
1548,-33.879571,151.215596,5,2,1,Oxford Street,Darlinghurst,2010,Park,Australia House Pty. Ltd.,915,NSW,Indoor Cinema,Suburban,1
1549,-33.878841,151.220074,5,2,1,140 Darlinghurst Road,Darlinghurst,2010,Maccabean,NSW Jewish War Memorial,400,NSW,Indoor Cinema,Suburban,0
1550,-33.877787,151.104922,5,2,1,22 Railway Road,Burwood,2134,Palatial,Western Subs. Cinemas Ltd.,1943,NSW,Indoor Cinema,Suburban,1
